year,mon,mday,fog,rain,snow,snowfallm,snowfalli,snowdepthm,snowdepthi,hail,thunder,tornado,meantempm,meantempi,meandewptm,meandewpti,meanpressurem,meanpressurei,meanwindspdm,meanwindspdi,meanwdire,meanwdird,meanvism,meanvisi,humidity,maxtempm,maxtempi,mintempm,mintempi,maxhumidity,minhumidity,maxdewptm,maxdewpti,mindewptm,mindewpti,maxpressurem,maxpressurei,minpressurem,minpressurei,maxwspdm,maxwspdi,minwspdm,minwspdi,maxvism,maxvisi,minvism,minvisi,gdegreedays,heatingdegreedays,coolingdegreedays,precipm,precipi,precipsource
2017,03,26,0,0,0,,,,,0,0,0,23,74,16,60,1012.56,29.91,5,3,WNW,295,4.5,2.7,63,32,91,14,58,100,27,19,66,11,52,1015,29.98,1010,29.81,18,12,0,0,6.0,3.7,2.0,1.0,24,0,10,0.0,0.00,3Or6HourObs
2017,03,27,0,0,0,,,,,0,0,0,24,76,17,62,1011.16,29.86,3,2,WNW,288,4.3,2.6,59,34,93,15,60,100,27,20,68,14,57,1013,29.92,1009,29.79,13,8,0,0,6.0,3.7,2.0,1.0,26,0,12,0.0,0.00,3Or6HourObs
2017,03,28,0,0,0,,,,,0,0,0,24,76,19,67,1010.69,29.85,3,2,NW,318,4.3,2.6,70,34,93,15,60,100,29,23,73,16,61,1013,29.92,1008,29.76,15,9,0,0,5.0,3.1,2.0,1.0,26,0,12,0.0,0.00,3Or6HourObs
2017,03,29,0,0,0,,,,,0,0,0,26,80,18,65,1009.45,29.81,6,4,WNW,296,4.6,2.8,59,35,95,18,65,83,25,21,70,16,61,1011,29.86,1007,29.73,20,13,0,0,6.0,3.7,2.0,1.0,30,0,15,0.0,0.00,3Or6HourObs
2017,03,30,0,0,0,,,,,0,0,0,26,79,19,65,1009.02,29.80,4,2,WNW,301,4.8,2.9,66,34,94,17,64,100,27,21,70,17,63,1011,29.86,1006,29.72,17,10,0,0,6.0,3.7,4.0,2.0,29,0,14,0.0,0.00,3Or6HourObs
2017,03,31,0,0,0,,,,,0,0,0,26,80,20,68,1009.35,29.81,2,1,West,275,4.6,2.8,69,34,94,19,67,100,29,22,72,17,63,1011,29.86,1007,29.73,11,7,0,0,8.0,5.0,2.0,1.0,30,0,16,0.0,0.00,3Or6HourObs
2017,04,01,0,0,0,,,,,0,0,0,26,80,18,65,1008.02,29.77,5,3,NW,322,4.9,3.0,62,35,95,18,65,100,22,22,72,13,55,1010,29.83,1005,29.68,18,12,0,0,6.0,3.7,4.0,2.0,30,0,15,0.0,0.00,3Or6HourObs
2017,04,02,0,0,0,,,,,0,0,0,26,78,15,59,1006.04,29.71,4,3,WNW,299,5.2,3.1,52,35,95,16,60,100,16,17,63,11,52,1008,29.77,1003,29.62,20,13,0,0,6.0,3.7,1.5,0.9,28,0,12,0.0,0.00,3Or6HourObs
2017,04,03,0,0,0,,,,,0,0,0,26,79,16,61,1006.59,29.73,4,3,WNW,293,4.4,2.7,54,34,94,18,64,74,19,20,68,13,55,1009,29.80,1004,29.65,17,10,0,0,6.0,3.7,2.0,1.0,29,0,14,0.0,0.00,3Or6HourObs
2017,04,04,0,1,0,,,,,0,1,0,26,78,17,63,1006.90,29.74,9,6,ESE,107,4.6,2.8,61,33,93,18,64,100,28,21,70,13,55,1010,29.83,1005,29.67,30,18,0,0,6.0,3.7,2.0,1.0,28,0,14,0.0,0.00,Precip6GroupSynop
2017,04,05,0,1,0,,,,,0,1,0,24,76,16,60,1003.55,29.64,15,9,ESE,114,4.3,2.6,56,30,86,18,65,100,35,21,70,14,57,1006,29.71,1000,29.53,35,22,4,2,6.0,3.7,4.0,2.0,26,0,10,2.0,0.08,Precip6GroupSynop
2017,04,06,0,1,0,,,,,0,1,0,24,75,18,64,1002.21,29.60,14,9,West,264,3.8,2.3,74,30,86,18,64,100,42,20,68,15,59,1008,29.77,999,29.50,35,22,0,0,5.0,3.1,2.0,1.0,25,0,10,0.0,0.00,3Or6HourObs
2017,04,07,0,0,0,,,,,0,0,0,22,72,14,57,1008.52,29.79,6,4,NNW,343,4.5,2.7,60,29,85,15,60,100,27,21,70,10,50,1011,29.86,1006,29.72,24,15,0,0,6.0,3.7,2.0,1.0,22,0,8,0.0,0.00,3Or6HourObs
2017,04,08,0,0,0,,,,,0,0,0,22,72,9,49,1012.75,29.91,8,5,NW,319,4.6,2.8,55,30,87,13,56,100,8,17,63,0,32,1015,29.98,1010,29.83,24,15,0,0,6.0,3.7,2.0,1.0,22,0,6,0.0,0.00,3Or6HourObs
2017,04,09,0,0,0,,,,,0,0,0,20,68,5,41,1013.47,29.93,8,5,NW,307,5.2,3.1,39,30,87,10,50,71,9,8,47,-1,30,1016,30.01,1011,29.86,35,22,0,0,6.0,3.7,4.0,2.0,18,0,4,0.0,0.00,3Or6HourObs
2017,04,10,0,0,0,,,,,0,0,0,22,72,5,42,1010.85,29.85,5,3,WNW,301,5.0,3.0,38,32,90,12,54,63,6,9,48,-1,30,1013,29.92,1008,29.76,30,18,0,0,6.0,3.7,2.0,1.0,22,0,7,0.0,0.00,3Or6HourObs
2017,04,11,0,0,0,,,,,0,0,0,24,75,7,45,1008.87,29.80,7,5,NW,318,4.8,2.9,34,35,95,13,55,59,8,10,50,2,36,1011,29.86,1005,29.69,33,21,0,0,6.0,3.7,2.0,1.0,25,0,10,0.0,0.00,3Or6HourObs
2017,04,12,0,0,0,,,,,0,0,0,26,80,9,48,1007.56,29.76,5,3,NW,311,5.3,3.2,38,37,98,16,61,56,7,12,54,4,39,1009,29.80,1004,29.64,30,18,0,0,8.0,5.0,4.0,2.0,30,0,14,0.0,0.00,3Or6HourObs
2017,04,13,0,0,0,,,,,0,0,0,26,78,10,50,1007.84,29.77,2,1,NW,308,4.8,2.9,38,38,100,13,56,82,6,14,58,1,34,1010,29.83,1005,29.68,18,12,0,0,8.0,5.0,2.0,1.0,28,0,13,0.0,0.00,3Or6HourObs
2017,04,14,0,0,0,,,,,0,0,0,28,84,11,51,1006.53,29.73,3,2,NW,305,5.0,3.0,33,40,104,17,63,73,7,15,59,4,39,1009,29.80,1003,29.62,22,14,0,0,7.0,4.3,2.0,1.0,34,0,18,0.0,0.00,3Or6HourObs
2017,04,15,0,0,0,,,,,0,0,0,29,85,10,50,1004.40,29.66,5,3,NW,307,5.0,3.1,33,41,106,17,64,68,7,15,59,3,37,1007,29.74,1000,29.54,26,16,0,0,6.0,3.7,2.0,1.0,35,0,20,0.0,0.00,3Or6HourObs
2017,04,16,0,0,0,,,,,0,0,0,30,87,11,52,1003.78,29.64,2,1,WNW,289,4.8,2.9,34,42,107,19,67,64,7,15,59,5,41,1006,29.71,1001,29.55,17,10,0,0,6.0,3.7,4.0,2.0,37,0,22,0.0,0.00,3Or6HourObs
2017,04,17,0,0,0,,,,,0,0,0,31,88,13,55,1005.43,29.69,4,2,SSE,149,4.8,2.9,37,42,108,20,69,60,9,16,61,8,46,1009,29.80,1002,29.59,15,9,0,0,6.0,3.7,4.0,2.0,38,0,24,0.0,0.00,3Or6HourObs
2017,04,18,0,0,0,,,,,0,0,0,32,90,12,54,1003.74,29.64,2,1,NNE,14,4.5,2.7,33,43,110,21,69,65,7,18,64,4,39,1006,29.71,999,29.51,11,7,0,0,6.0,3.7,2.0,1.0,40,0,24,0.0,0.00,3Or6HourObs
2017,04,19,0,0,0,,,,,0,0,0,32,90,10,50,1001.74,29.58,3,2,SSW,209,4.3,2.6,28,42,108,22,73,57,4,15,59,2,36,1004,29.65,998,29.46,20,13,0,0,6.0,3.7,2.0,1.0,40,0,26,0.0,0.00,3Or6HourObs
2017,04,20,0,0,0,,,,,0,0,0,33,91,11,52,999.42,29.51,4,3,East,94,4.8,2.9,26,43,109,23,73,54,6,15,59,5,41,1001,29.56,995,29.39,13,8,0,0,6.0,3.7,2.0,1.0,41,0,26,0.0,0.00,3Or6HourObs
2017,04,21,0,0,0,,,,,0,1,0,33,92,14,58,1001.09,29.56,11,7,ENE,57,4.3,2.6,30,41,106,25,77,51,13,21,70,11,52,1004,29.65,997,29.46,52,32,0,0,6.0,3.7,0.2,0.0,42,0,26,4.0,0.16,Precip6GroupSynop
2017,04,22,0,1,0,,,,,0,1,0,26,78,17,63,1005.64,29.70,20,12,NE,36,2.9,1.7,61,30,86,21,69,100,37,21,70,13,55,1011,29.86,1002,29.58,50,31,0,0,6.0,3.7,1.5,0.9,28,0,12,0.0,0.00,3Or6HourObs
2017,04,23,0,1,0,,,,,0,1,0,26,80,17,63,1006.22,29.72,10,6,NW,309,3.4,2.1,66,34,93,19,67,100,21,22,72,12,54,1009,29.80,1003,29.63,43,26,0,0,6.0,3.7,2.0,1.0,30,0,15,4.0,0.16,Precip6GroupSynop
2017,04,24,0,0,0,,,,,0,1,0,26,78,15,59,1007.00,29.74,5,3,NW,313,5.0,3.0,53,34,93,17,64,100,17,20,68,11,52,1009,29.80,1005,29.69,17,10,0,0,7.0,4.3,2.0,1.0,28,0,14,0.0,0.00,3Or6HourObs
2017,04,25,0,0,0,,,,,0,0,0,26,79,12,54,1006.49,29.73,7,4,West,278,4.5,2.7,45,34,94,17,64,88,12,17,63,6,43,1016,30.01,1003,29.61,20,13,0,0,6.0,3.7,2.0,1.0,29,0,14,0.0,0.00,3Or6HourObs
2017,04,26,0,0,0,,,,,0,0,0,27,80,10,50,1006.06,29.71,4,2,WNW,295,4.3,2.6,35,36,97,18,64,73,11,14,57,6,43,1008,29.77,1003,29.62,26,16,0,0,6.0,3.7,2.0,1.0,30,0,16,2.0,0.08,Precip6GroupSynop
2017,04,27,0,1,0,,,,,0,1,0,28,84,9,49,1007.80,29.76,11,7,ENE,64,5.0,3.0,31,36,98,20,69,57,9,13,55,5,41,1010,29.83,1005,29.67,33,21,0,0,7.0,4.3,2.0,1.0,34,0,18,0.0,0.00,3Or6HourObs
2017,04,28,0,0,0,,,,,0,0,0,28,84,9,48,1006.43,29.72,3,2,North,350,4.8,2.9,28,38,100,19,67,53,8,11,52,6,43,1009,29.80,1002,29.59,17,10,0,0,6.0,3.7,2.0,1.0,34,0,18,0.0,0.00,3Or6HourObs
2017,04,29,0,1,0,,,,,0,1,0,29,84,10,50,1006.65,29.73,14,9,NW,320,3.7,2.2,31,36,97,22,71,50,12,13,55,8,46,1010,29.83,1003,29.63,48,30,0,0,5.0,3.1,2.0,1.0,34,0,19,0.0,0.00,Precip6GroupSynop
2017,04,30,0,1,0,,,,,0,1,0,28,83,11,53,1008.38,29.78,12,8,East,88,4.0,2.4,37,36,97,21,69,69,11,16,61,6,43,1010,29.83,1005,29.67,39,24,4,2,6.0,3.7,1.5,0.9,33,0,18,0.0,0.00,Precip6GroupSynop
2017,05,01,0,0,0,,,,,0,0,0,28,82,6,43,1009.15,29.80,4,3,North,354,4.5,2.7,25,37,98,18,65,52,5,10,50,0,32,1011,29.86,1006,29.72,17,10,0,0,7.0,4.3,2.0,1.0,32,0,16,0.0,0.00,3Or6HourObs
2017,05,02,0,0,0,,,,,0,0,0,30,86,6,43,1009.21,29.81,4,2,NNE,33,4.3,2.6,22,38,101,22,71,44,5,11,52,2,36,1011,29.86,1006,29.70,17,10,0,0,5.0,3.1,2.0,1.0,36,0,21,0.0,0.00,3Or6HourObs
2017,05,03,0,0,0,,,,,0,0,0,18,65,8,47,1008.14,29.77,12,7,NNE,19,2.9,1.8,26,34,94,2,36,44,11,11,52,6,43,1018,30.07,1005,29.69,37,23,0,0,4.5,2.8,2.0,1.0,15,0,0,0.0,0.00,3Or6HourObs
2017,05,04,0,0,0,,,,,0,0,0,29,84,10,49,1009.22,29.81,9,5,NNW,333,4.1,2.5,30,37,98,21,70,53,10,12,54,6,43,1011,29.86,1006,29.72,15,9,0,0,6.0,3.7,2.0,1.0,34,0,19,0.0,0.00,3Or6HourObs
2017,05,05,0,0,0,,,,,0,0,0,29,85,10,49,1007.40,29.75,6,4,WNW,301,4.6,2.8,29,38,102,20,68,56,8,12,54,6,43,1010,29.83,1004,29.64,22,14,0,0,6.0,3.7,2.0,1.0,35,0,20,0.0,0.00,3Or6HourObs
2017,05,06,0,0,0,,,,,0,0,0,32,89,11,51,1006.95,29.74,4,3,West,276,3.6,2.2,28,41,106,22,72,57,8,14,57,6,43,1009,29.80,1004,29.64,24,15,0,0,5.0,3.1,2.0,1.0,39,0,24,0.0,0.00,3Or6HourObs
2017,05,07,0,0,0,,,,,0,0,0,33,92,11,52,1006.15,29.71,6,4,NW,320,3.9,2.4,27,41,107,25,77,50,6,14,58,6,43,1008,29.77,1002,29.60,20,13,0,0,6.0,3.7,2.0,1.0,42,0,27,0.0,0.00,3Or6HourObs
2017,05,08,0,0,0,,,,,0,0,0,32,91,12,53,1004.71,29.67,3,2,NW,318,3.5,2.1,27,42,108,23,74,57,7,15,59,7,45,1008,29.77,1000,29.52,18,12,0,0,6.0,3.7,1.5,0.9,41,0,26,0.0,0.00,3Or6HourObs
2017,05,09,0,0,0,,,,,0,0,0,32,90,14,57,1002.96,29.62,7,4,East,100,2.3,1.4,32,41,106,23,75,48,12,17,63,10,50,1004,29.65,1000,29.53,30,18,0,0,3.5,2.2,1.5,0.9,40,0,26,0.0,0.00,3Or6HourObs
2017,05,10,0,0,0,,,,,0,0,0,32,89,16,61,1004.92,29.68,7,4,ESE,114,3.3,2.0,37,39,103,24,75,57,20,18,65,13,55,1007,29.74,1001,29.55,20,13,0,0,5.0,3.1,2.0,1.0,39,0,24,0.0,0.00,3Or6HourObs
2017,05,11,0,0,0,,,,,0,0,0,30,87,15,59,1007.74,29.76,17,10,NNW,331,3.8,2.3,37,37,99,24,75,100,17,26,79,13,55,1010,29.83,1004,29.67,50,31,0,0,5.0,3.1,0.5,0.3,37,0,22,0.0,0.00,3Or6HourObs
2017,05,12,0,0,0,,,,,0,0,0,31,88,15,60,1007.37,29.75,6,4,NW,305,4.1,2.5,37,39,103,23,74,73,12,19,66,12,53,1010,29.83,1003,29.62,18,12,0,0,6.0,3.7,2.0,1.0,38,0,24,0.0,0.00,3Or6HourObs
2017,05,13,0,0,0,,,,,0,0,0,32,90,14,58,1005.19,29.69,5,3,West,272,3.1,1.9,34,40,105,24,76,65,13,18,64,11,52,1008,29.77,1001,29.57,24,15,0,0,4.0,2.5,2.0,1.0,40,0,26,0.0,0.00,3Or6HourObs
2017,05,14,0,0,0,,,,,0,0,0,33,92,14,58,1002.70,29.61,4,2,NNE,16,3.5,2.2,32,41,107,25,77,57,9,17,63,11,51,1005,29.68,999,29.50,15,9,0,0,5.0,3.1,2.0,1.0,42,0,27,0.0,0.00,3Or6HourObs
2017,05,15,0,0,0,,,,,0,0,0,34,92,13,55,1000.80,29.55,4,2,West,281,3.6,2.2,28,41,105,26,79,45,11,15,59,9,48,1003,29.62,996,29.42,22,14,0,0,5.0,3.1,2.0,1.0,42,0,27,0.0,0.00,3Or6HourObs
2017,05,16,0,1,0,,,,,0,1,0,29,84,16,61,1002.32,29.60,12,8,NE,49,4.1,2.5,45,33,91,25,77,61,25,19,67,11,52,1004,29.65,1000,29.53,39,24,0,0,5.0,3.1,2.0,1.0,34,0,19,0.0,0.00,Precip6GroupSynop
2017,05,17,0,0,0,,,,,0,0,0,28,84,15,58,1003.17,29.63,10,6,WNW,285,4.6,2.8,42,35,95,22,72,65,16,17,63,12,53,1005,29.68,1000,29.55,24,15,0,0,6.0,3.7,2.0,1.0,34,0,18,0.0,0.00,Precip6GroupSynop
2017,05,18,0,0,0,,,,,0,0,0,30,86,15,58,1003.33,29.63,2,1,WSW,243,4.6,2.8,36,38,100,23,73,65,15,17,63,13,55,1005,29.68,1000,29.54,13,8,0,0,6.0,3.7,2.0,1.0,36,0,22,0.0,0.00,3Or6HourObs
2017,05,19,0,0,0,,,,,0,0,0,32,90,16,61,1003.20,29.63,3,2,East,83,4.4,2.7,37,40,104,24,75,65,15,18,64,14,57,1010,29.82,998,29.47,35,22,0,0,5.0,3.1,0.5,0.0,40,0,24,0.0,0.00,Precip6GroupSynop
2017,05,20,0,0,0,,,,,0,1,0,32,89,16,60,1002.19,29.60,13,8,ESE,115,2.9,1.8,36,38,101,25,77,54,17,19,66,11,52,1005,29.68,998,29.47,43,26,0,0,4.0,2.5,2.0,1.0,39,0,24,0.0,0.00,Precip6GroupSynop
2017,05,21,0,1,0,,,,,0,1,0,23,73,20,68,1003.23,29.63,7,5,NNW,336,2.8,1.7,77,25,77,21,69,100,42,24,75,16,61,1008,29.77,998,29.46,48,30,0,0,4.5,2.8,2.0,1.0,23,0,8,18.0,0.71,Precip6GroupSynop
2017,05,22,0,0,0,,,,,0,0,0,27,80,20,68,1005.47,29.70,1,1,WNW,285,3.2,1.9,66,34,93,20,68,100,26,23,73,15,59,1008,29.77,1002,29.61,11,7,0,0,4.0,2.5,2.0,1.0,30,0,16,0.0,0.00,3Or6HourObs
2017,05,23,0,0,0,,,,,0,0,0,30,86,19,67,1005.11,29.68,2,1,NNW,337,4.6,2.8,58,37,99,23,73,100,15,24,76,13,55,1008,29.77,1001,29.56,9,6,0,0,6.0,3.7,2.0,1.0,36,0,21,0.0,0.00,3Or6HourObs
2017,05,24,0,0,0,,,,,0,0,0,32,90,18,65,1003.35,29.63,2,1,NE,53,4.6,2.8,45,40,105,24,76,83,16,22,72,14,57,1006,29.71,999,29.50,9,6,0,0,6.0,3.7,2.0,1.0,40,0,26,0.0,0.00,3Or6HourObs
2017,05,25,0,0,0,,,,,0,0,0,34,93,18,65,1001.09,29.56,2,2,West,269,3.8,2.3,41,41,106,26,80,66,14,21,70,15,58,1004,29.65,997,29.44,18,12,0,0,5.0,3.1,2.0,1.0,43,0,28,0.0,0.00,3Or6HourObs
2017,05,26,0,0,0,,,,,0,0,0,35,96,15,60,999.58,29.52,7,4,SSE,152,3.8,2.3,32,43,110,27,81,58,11,21,70,12,54,1002,29.59,994,29.36,24,15,0,0,5.0,3.1,2.0,1.0,46,0,30,0.0,0.00,3Or6HourObs
2017,05,27,0,0,0,,,,,0,1,0,32,90,17,63,998.60,29.49,5,3,ESE,118,3.9,2.3,38,41,106,24,75,78,19,20,68,13,55,1001,29.56,996,29.40,22,14,0,0,4.5,2.8,2.0,1.0,40,0,26,0.0,0.00,3Or6HourObs
2017,05,28,0,0,0,,,,,0,1,0,34,92,19,67,999.40,29.51,16,10,ESE,122,4.5,2.7,43,39,102,28,82,62,24,22,72,13,55,1002,29.59,995,29.38,44,28,0,0,6.0,3.7,2.0,1.0,42,0,27,0.0,0.00,3Or6HourObs
2017,05,29,0,0,0,,,,,0,1,0,31,88,17,63,999.36,29.51,10,6,ESE,118,3.9,2.4,42,38,100,24,76,61,22,20,68,13,55,1002,29.59,997,29.44,35,22,0,0,6.0,3.7,2.0,1.0,38,0,23,0.0,0.00,3Or6HourObs
2017,05,30,0,0,0,,,,,0,0,0,32,89,18,64,998.58,29.49,6,4,SSE,150,4.4,2.7,42,38,101,25,77,69,18,20,68,15,59,1002,29.59,993,29.33,35,22,0,0,7.0,4.3,2.0,1.0,39,0,24,3.0,0.12,Precip6GroupSynop
2017,05,31,0,1,0,,,,,0,1,0,28,82,18,64,1001.89,29.59,11,7,ENE,77,4.2,2.5,51,32,90,23,73,73,29,20,68,16,61,1004,29.65,995,29.39,24,15,6,4,6.0,3.7,2.0,1.0,32,0,16,4.0,0.16,Precip6GroupSynop
2017,06,01,0,0,0,,,,,0,0,0,30,87,16,60,1002.86,29.62,5,3,NW,325,4.9,2.9,42,39,102,22,72,100,13,23,73,12,54,1005,29.68,999,29.52,17,10,0,0,6.0,3.7,4.0,2.0,37,0,22,0.0,0.00,3Or6HourObs
2017,06,02,0,0,0,,,,,0,0,0,32,90,14,58,1001.88,29.59,3,2,WNW,291,4.8,2.9,35,41,106,23,74,61,11,16,61,11,52,1004,29.65,998,29.48,15,9,0,0,6.0,3.7,4.0,2.0,40,0,25,0.0,0.00,3Or6HourObs
2017,06,03,0,0,0,,,,,0,0,0,36,96,15,60,999.16,29.51,7,4,WNW,292,4.8,2.9,31,44,112,27,81,54,9,17,63,11,52,1002,29.59,994,29.37,24,15,0,0,6.0,3.7,2.0,1.0,46,0,32,0.0,0.00,3Or6HourObs
2017,06,04,0,0,0,,,,,0,0,0,38,100,14,58,996.62,29.43,4,2,SW,214,4.9,2.9,26,47,117,28,83,46,6,18,64,8,46,999,29.50,993,29.32,17,10,0,0,7.0,4.3,4.0,2.0,50,0,35,0.0,0.00,3Or6HourObs
2017,06,05,0,0,0,,,,,0,0,0,38,100,19,66,997.86,29.47,7,4,SSW,198,4.8,2.9,34,46,114,29,85,49,18,21,70,17,63,1000,29.53,994,29.36,18,12,0,0,7.0,4.3,2.0,1.0,50,0,34,0.0,0.00,3Or6HourObs
2017,06,06,0,0,0,,,,,0,1,0,34,93,20,69,999.40,29.51,10,6,South,185,3.1,1.9,40,41,106,27,80,74,21,22,72,16,61,1003,29.62,996,29.40,24,15,0,0,3.5,2.2,2.0,1.0,43,0,28,0.8,0.03,Precip6GroupSynop
2017,06,07,0,1,0,,,,,0,1,0,27,80,23,73,1005.04,29.68,15,10,ESE,110,4.2,2.6,75,32,89,22,72,100,49,26,79,19,66,1008,29.77,1001,29.55,111,69,0,0,6.0,3.7,0.8,0.5,30,0,16,0.0,0.00,3Or6HourObs
2017,06,08,0,0,0,,,,,0,1,0,30,86,23,74,1003.80,29.64,5,3,South,189,4.1,2.5,68,35,95,24,76,100,39,28,82,16,61,1006,29.71,999,29.51,44,28,0,0,6.0,3.7,1.5,0.9,36,0,20,16.0,0.63,Precip6GroupSynop
2017,06,09,0,1,0,,,,,0,1,0,29,85,19,65,1002.67,29.61,8,5,NW,311,4.3,2.6,53,36,98,22,72,100,23,24,75,15,59,1007,29.74,998,29.49,37,23,0,0,6.0,3.7,1.5,0.9,35,0,20,16.0,0.63,Precip6GroupSynop
2017,06,10,0,1,0,,,,,0,1,0,31,88,19,67,1001.85,29.59,6,4,WSW,245,3.5,2.1,53,38,100,24,76,100,25,25,77,15,59,1004,29.65,998,29.47,59,37,0,0,5.0,3.1,0.9,0.6,38,0,23,0.0,0.00,Precip6GroupSynop
2017,06,11,0,0,0,,,,,0,0,0,28,83,17,62,1002.05,29.59,6,4,NW,306,4.7,2.8,44,35,96,21,70,73,21,19,66,15,59,1004,29.65,998,29.47,18,12,0,0,6.0,3.7,2.0,1.0,33,0,18,0.0,0.00,Precip6GroupSynop
2017,06,12,0,0,0,,,,,0,0,0,31,88,17,63,999.61,29.52,4,3,West,279,4.8,2.9,42,39,102,23,74,74,15,20,68,14,57,1002,29.59,995,29.38,17,10,0,0,6.0,3.7,2.0,1.0,38,0,23,0.0,0.00,3Or6HourObs
2017,06,13,0,0,0,,,,,0,0,0,32,90,17,62,998.51,29.49,4,3,South,187,4.5,2.7,41,40,104,25,77,74,14,21,70,12,54,1000,29.53,996,29.40,24,15,0,0,6.0,3.7,2.0,1.0,40,0,26,0.0,0.00,3Or6HourObs
2017,06,14,0,0,0,,,,,0,0,0,34,92,14,58,1000.51,29.55,4,3,NNW,340,4.8,2.9,31,42,107,25,78,54,12,16,61,12,54,1003,29.62,996,29.43,17,10,0,0,6.0,3.7,2.0,1.0,42,0,28,0.0,0.00,3Or6HourObs
2017,06,15,0,1,0,,,,,0,1,0,32,90,17,63,1000.93,29.56,5,3,ENE,69,4.1,2.5,45,39,102,25,78,74,15,22,72,12,54,1005,29.68,996,29.43,20,13,0,0,6.0,3.7,2.0,1.0,40,0,25,10.0,0.39,Precip6GroupSynop
2017,06,16,0,0,0,,,,,0,0,0,30,88,21,70,999.91,29.53,7,4,SE,133,4.5,2.8,57,37,99,24,76,83,32,23,73,19,66,1002,29.59,998,29.46,20,13,0,0,6.0,3.7,2.0,1.0,38,0,22,0.0,0.00,3Or6HourObs
2017,06,17,0,1,0,,,,,0,1,0,28,82,23,74,1000.92,29.56,10,6,SE,137,3.4,2.1,74,32,90,23,73,100,55,27,81,20,68,1006,29.71,998,29.47,50,31,0,0,5.0,3.1,1.0,0.6,32,0,16,21.0,0.83,Precip6GroupSynop
2017,06,18,0,0,0,,,,,0,0,0,28,84,24,75,999.33,29.51,2,1,SW,214,4.1,2.5,68,36,97,21,70,100,18,27,81,6,42,1002,29.59,995,29.39,15,9,0,0,6.0,3.7,2.0,1.0,34,0,18,0.0,0.00,3Or6HourObs
2017,06,19,0,1,0,,,,,0,1,0,30,85,24,76,997.23,29.45,8,5,East,99,4.0,2.4,78,36,97,23,73,100,40,27,81,21,70,1000,29.53,995,29.39,59,37,0,0,6.0,3.7,0.0,0.0,35,0,20,21.0,0.83,Precip6GroupSynop
2017,06,20,0,1,0,,,,,0,1,0,27,80,25,77,998.88,29.50,8,5,SE,145,3.5,2.1,86,33,91,21,70,100,52,27,81,23,73,1002,29.59,996,29.40,37,23,4,2,5.0,3.1,2.0,1.0,30,0,16,2.0,0.08,Precip6GroupSynop
2017,06,21,0,1,0,,,,,0,1,0,25,78,24,76,1000.82,29.55,8,5,NNE,19,3.2,2.0,100,28,83,22,72,100,94,27,81,22,72,1003,29.62,998,29.47,28,17,0,0,5.0,3.1,2.0,1.0,28,0,12,10.0,0.39,Precip6GroupSynop
2017,06,22,0,0,0,,,,,0,0,0,28,82,24,76,1000.79,29.55,6,3,ENE,73,4.4,2.6,84,33,92,23,73,100,48,28,82,22,71,1002,29.59,999,29.51,20,13,0,0,6.0,3.7,2.0,1.0,32,0,18,0.0,0.00,3Or6HourObs
2017,06,23,0,0,0,,,,,0,0,0,30,86,25,76,1000.94,29.56,2,1,North,359,4.4,2.6,73,35,95,24,76,100,39,29,84,22,72,1003,29.62,997,29.45,9,6,0,0,6.0,3.7,2.0,1.0,36,0,20,0.0,0.00,3Or6HourObs
2017,06,24,0,0,0,,,,,0,0,0,32,90,26,79,998.20,29.48,2,1,WSW,257,3.6,2.2,69,37,99,26,80,100,38,29,84,23,73,1001,29.56,994,29.37,9,6,0,0,4.0,2.5,2.0,1.0,40,0,24,0.0,0.00,3Or6HourObs
2017,06,25,0,0,0,,,,,0,0,0,33,92,26,78,998.14,29.48,3,2,SE,126,4.2,2.6,65,39,102,27,82,100,28,30,86,21,70,1000,29.53,994,29.35,13,8,0,0,6.0,3.7,2.0,1.0,42,0,27,0.0,0.00,3Or6HourObs
2017,06,26,0,0,0,,,,,0,0,0,33,92,27,81,999.47,29.52,5,3,SE,137,4.1,2.5,69,38,100,28,83,100,40,30,86,25,77,1002,29.59,995,29.40,33,21,0,0,5.0,3.1,2.0,1.0,42,0,26,0.0,0.00,3Or6HourObs
2017,06,27,0,1,0,,,,,0,1,0,34,93,28,82,999.86,29.53,7,4,ESE,115,4.1,2.5,77,38,101,29,85,100,40,31,88,24,75,1001,29.56,997,29.44,22,14,0,0,6.0,3.7,2.0,1.0,43,0,28,2.0,0.08,Precip6GroupSynop
2017,06,28,0,1,0,,,,,0,1,0,26,78,27,80,1001.61,29.58,8,5,ENE,75,2.6,1.6,100,27,80,24,75,100,99,30,86,24,75,1005,29.68,998,29.49,65,40,0,0,3.5,2.2,1.0,0.6,28,0,12,35.0,1.38,Precip6GroupSynop
2017,06,29,0,1,0,,,,,0,0,0,24,76,25,77,1001.19,29.56,12,7,ENE,61,2.1,1.2,100,26,79,23,73,100,98,27,81,24,75,1003,29.62,999,29.49,18,12,6,4,3.0,1.9,1.5,0.9,26,0,11,11.0,0.43,Precip6GroupSynop
2017,06,30,0,1,0,,,,,0,0,0,28,82,28,82,998.00,29.47,7,4,ENE,69,3.0,1.8,98,32,90,23,73,100,83,30,86,24,75,1000,29.53,995,29.39,15,9,0,0,5.0,3.1,2.0,1.0,32,0,16,0.0,0.00,3Or6HourObs
